tanggal,provinsi,total_kasus,sembuh_harian,kasus_harian,net_harian
2021-02-24,NTT,2256,142,95,-47
2021-02-25,NTT,2365,91,202,111
2021-02-26,NTT,2404,73,116,43
2021-02-27,NTT,2468,69,140,71
2021-02-28,NTT,2549,26,108,82
2021-03-01,NTT,2391,193,40,-153
2021-03-02,NTT,1963,542,117,-425
2021-03-03,NTT,1976,126,141,15
2021-03-04,NTT,2031,46,103,57
2021-03-05,NTT,1938,240,150,-90
2021-03-06,NTT,2030,30,130,100
2021-03-07,NTT,2016,55,43,-12
2021-03-08,NTT,2024,122,134,12
2021-03-09,NTT,2068,90,136,46
2021-03-10,NTT,2089,91,114,23
2021-03-11,NTT,2138,15,66,51
2021-03-12,NTT,2208,58,128,70
2021-03-13,NTT,2316,26,141,115
2021-03-14,NTT,2147,192,23,-169
2021-03-15,NTT,1933,296,83,-213
2021-03-16,NTT,1938,185,193,8
2021-03-17,NTT,2139,13,220,207
2021-03-18,NTT,2257,46,167,121
2021-03-19,NTT,2209,138,96,-42
2021-03-20,NTT,2369,0,160,160
2021-03-21,NTT,2353,52,37,-15
2021-03-22,NTT,2308,119,76,-43
2021-03-23,NTT,2357,115,169,54
2021-03-24,NTT,2426,28,98,70
2021-03-25,NTT,2337,143,54,-89
2021-03-26,NTT,2344,35,43,8
2021-03-27,NTT,1980,415,53,-362
2021-03-28,NTT,1955,43,20,-23
2021-03-29,NTT,1957,24,27,3
2021-03-30,NTT,1951,116,116,0
2021-03-31,NTT,1949,87,90,3
2021-04-01,NTT,1749,285,86,-199
2021-04-02,NTT,1759,69,79,10
2021-04-03,NTT,1784,5,30,25
2021-04-04,NTT,1734,82,32,-50
2021-04-05,NTT,1734,0,0,0
2021-04-06,NTT,1746,15,27,12
2021-04-07,NTT,1754,6,15,9
2021-04-08,NTT,1775,5,29,24
2021-04-09,NTT,1205,611,42,-569
2021-04-10,NTT,1247,3,45,42
2021-04-11,NTT,1245,2,0,-2
2021-04-12,NTT,1129,158,42,-116
2021-04-13,NTT,1236,9,116,107
2021-04-14,NTT,1285,5,55,50
2021-04-15,NTT,1212,120,52,-68
2021-04-16,NTT,1298,45,131,86
2021-04-17,NTT,1263,57,24,-33
2021-04-18,NTT,1257,9,4,-5
2021-04-19,NTT,1236,47,26,-21
2021-04-20,NTT,1143,339,248,-91
2021-04-21,NTT,1427,0,284,284
2021-04-22,NTT,1487,64,125,61
2021-04-23,NTT,1512,2,27,25
2021-04-24,NTT,1521,43,53,10
2021-04-25,NTT,1483,52,14,-38
2021-04-26,NTT,1525,29,71,42
2021-04-27,NTT,1366,284,128,-156
2021-04-28,NTT,1385,12,31,19
2021-04-29,NTT,1369,45,32,-13
2021-04-30,NTT,1437,17,90,73
2021-05-01,NTT,1448,20,31,11
2021-05-02,NTT,1524,174,252,78
2021-05-03,NTT,1522,62,61,-1
2021-05-04,NTT,1556,25,59,34
2021-05-05,NTT,1476,133,55,-78
2021-05-06,NTT,1685,61,273,212
2021-05-07,NTT,1652,116,89,-27
2021-05-08,NTT,1574,151,77,-74
2021-05-09,NTT,1611,13,52,39
2021-05-10,NTT,1603,68,60,-8
2021-05-11,NTT,1560,167,125,-42
2021-05-12,NTT,1567,1,9,8
2021-05-13,NTT,1516,49,4,-45
2021-05-14,NTT,1517,75,77,2
2021-05-15,NTT,1490,32,5,-27
2021-05-16,NTT,1447,43,0,-43
2021-05-17,NTT,1124,372,53,-319
2021-05-18,NTT,1081,92,50,-42
2021-05-19,NTT,1012,78,10,-68
2021-05-20,NTT,966,57,12,-45
2021-05-21,NTT,965,17,16,-1
2021-05-22,NTT,959,42,36,-6
2021-05-23,NTT,888,119,50,-69
2021-05-24,NTT,836,118,67,-51
2021-05-25,NTT,774,72,10,-62
2021-05-26,NTT,790,4,21,17
2021-05-27,NTT,790,1,1,0
2021-05-28,NTT,793,170,175,5
2021-05-29,NTT,794,1,2,1
2021-05-30,NTT,807,11,25,14
2021-05-31,NTT,832,123,150,27
2021-06-01,NTT,791,49,8,-41
2021-06-02,NTT,846,6,61,55
2021-06-03,NTT,869,9,33,24
2021-06-04,NTT,828,271,233,-38
2021-06-05,NTT,812,43,29,-14
2021-06-06,NTT,874,5,70,65
2021-06-07,NTT,868,181,177,-4
2021-06-08,NTT,817,128,84,-44
2021-06-09,NTT,818,24,26,2
2021-06-10,NTT,866,13,63,50
2021-06-11,NTT,868,7,10,3
2021-06-12,NTT,872,43,50,7
2021-06-13,NTT,856,74,60,-14
2021-06-14,NTT,892,30,70,40
2021-06-15,NTT,900,4,12,8
2021-06-16,NTT,905,44,49,5
2021-06-17,NTT,908,6,9,3
2021-06-18,NTT,922,6,20,14
2021-06-19,NTT,914,14,6,-8
2021-06-20,NTT,931,17,34,17
2021-06-21,NTT,928,9,7,-2
2021-06-22,NTT,1004,21,97,76
2021-06-23,NTT,1066,5,71,66
2021-06-24,NTT,1120,50,104,54
2021-06-25,NTT,1238,54,172,118
2021-06-26,NTT,1344,0,106,106
2021-06-27,NTT,1437,18,114,96
2021-06-28,NTT,1484,31,78,47
2021-06-29,NTT,1587,22,125,103
2021-06-30,NTT,1754,10,178,168
2021-07-01,NTT,1904,196,349,153
2021-07-02,NTT,2378,10,487,477
2021-07-03,NTT,2753,7,383,376
2021-07-04,NTT,3048,41,340,299
2021-07-05,NTT,3086,417,461,44
2021-07-06,NTT,3502,212,632,420
2021-07-07,NTT,4201,28,731,703
2021-07-08,NTT,5067,43,914,871
2021-07-09,NTT,5193,90,220,130
2021-07-10,NTT,5431,115,353,238
2021-07-11,NTT,5846,57,474,417
2021-07-12,NTT,6496,47,699,652
2021-07-13,NTT,7566,54,1128,1074
2021-07-14,NTT,7935,165,537,372
2021-07-15,NTT,8535,35,639,604
2021-07-16,NTT,8912,160,547,387
2021-07-17,NTT,9128,255,488,233
2021-07-18,NTT,9550,141,565,424
2021-07-19,NTT,10049,241,749,508
2021-07-20,NTT,10303,471,731,260
2021-07-21,NTT,10869,678,1249,571
2021-07-22,NTT,11423,216,779,563
2021-07-23,NTT,11338,880,807,-73
2021-07-24,NTT,11400,429,509,80
2021-07-25,NTT,12294,173,1080,907
2021-07-26,NTT,11485,1121,320,-801
2021-07-27,NTT,11296,1389,1244,-145
2021-07-28,NTT,11563,849,1127,278
2021-07-29,NTT,11712,617,781,164
2021-07-30,NTT,11836,570,722,152
2021-07-31,NTT,11813,660,647,-13
2021-08-01,NTT,12141,553,886,333
2021-08-02,NTT,12257,274,410,136
2021-08-03,NTT,11370,1479,608,-871
2021-08-04,NTT,10903,982,530,-452
2021-08-05,NTT,11552,476,1136,660
2021-08-06,NTT,14221,911,3598,2687
2021-08-07,NTT,12190,3005,1027,-1978
2021-08-08,NTT,11739,1148,721,-427
2021-08-09,NTT,11256,1112,636,-476
2021-08-10,NTT,10787,1345,912,-433
2021-08-11,NTT,10108,1515,867,-648
2021-08-12,NTT,9524,1285,716,-569
2021-08-13,NTT,9684,707,885,178
2021-08-14,NTT,9422,890,649,-241
2021-08-15,NTT,8492,1420,498,-922
2021-08-16,NTT,7944,968,438,-530
2021-08-17,NTT,7953,633,657,24
2021-08-18,NTT,7523,949,527,-422
2021-08-19,NTT,7287,940,714,-226
2021-08-20,NTT,6558,1210,491,-719
2021-08-21,NTT,6332,595,377,-218
2021-08-22,NTT,5997,621,295,-326
2021-08-23,NTT,5371,835,223,-612
2021-08-24,NTT,5028,917,585,-332
2021-08-25,NTT,4804,587,365,-222
2021-08-26,NTT,4758,428,383,-45
2021-08-27,NTT,4694,378,324,-54
2021-08-28,NTT,4228,718,259,-459
2021-08-29,NTT,3857,573,213,-360
2021-08-30,NTT,3424,562,147,-415
2021-08-31,NTT,3240,434,264,-170
2021-09-01,NTT,2936,482,188,-294
2021-09-02,NTT,2913,273,263,-10
2021-09-03,NTT,2748,340,181,-159
2021-09-04,NTT,2563,362,182,-180
2021-09-05,NTT,2511,157,108,-49
2021-09-06,NTT,2280,359,131,-228
2021-09-07,NTT,2153,302,182,-120
2021-09-08,NTT,2137,184,174,-10
2021-09-09,NTT,2066,218,151,-67
2021-09-10,NTT,2018,208,163,-45
2021-09-11,NTT,2018,145,147,2
2021-09-12,NTT,1796,310,91,-219
2021-09-13,NTT,1668,191,66,-125
2021-09-14,NTT,1552,255,141,-114
2021-09-15,NTT,1537,98,85,-13
2021-09-16,NTT,1429,176,71,-105
2021-09-17,NTT,1410,166,152,-14
2021-09-18,NTT,1338,159,88,-71
2021-09-19,NTT,1328,68,60,-8
2021-09-20,NTT,1265,108,49,-59
2021-09-21,NTT,1220,118,74,-44
2021-09-22,NTT,1087,203,71,-132
2021-09-23,NTT,1107,67,88,21
2021-09-24,NTT,993,180,72,-108
2021-09-25,NTT,943,110,64,-46
2021-09-26,NTT,879,88,25,-63
2021-09-27,NTT,746,165,35,-130
2021-09-28,NTT,727,75,58,-17
2021-09-29,NTT,674,108,55,-53
2021-09-30,NTT,673,52,52,0
2020-03-21,Gorontalo,0,0,0,0
2020-03-22,Gorontalo,0,0,0,0
2020-03-23,Gorontalo,0,0,0,0
2020-03-24,Gorontalo,0,0,0,0
2020-03-25,Gorontalo,0,0,0,0
2020-03-26,Gorontalo,0,0,0,0
2020-03-27,Gorontalo,0,0,0,0
2020-03-28,Gorontalo,0,0,0,0
2020-03-29,Gorontalo,0,0,0,0
2020-03-30,Gorontalo,0,0,0,0
2020-03-31,Gorontalo,0,0,0,0
2020-04-01,Gorontalo,0,0,0,0
2020-04-02,Gorontalo,0,0,0,0
2020-04-03,Gorontalo,0,0,0,0
2020-04-04,Gorontalo,0,0,0,0
2020-04-05,Gorontalo,0,0,0,0
2020-04-06,Gorontalo,0,0,0,0
2020-04-07,Gorontalo,0,0,0,0
2020-04-08,Gorontalo,0,0,0,0
2020-04-09,Gorontalo,0,0,0,0
2020-04-10,Gorontalo,1,0,1,1
2020-04-11,Gorontalo,1,0,0,0
2020-04-12,Gorontalo,1,0,0,0
2020-04-13,Gorontalo,1,0,0,0
2020-04-14,Gorontalo,1,0,0,0
2020-04-15,Gorontalo,1,0,0,0
2020-04-16,Gorontalo,4,0,3,3
2020-04-17,Gorontalo,4,0,0,0
2020-04-18,Gorontalo,4,0,0,0
2020-04-19,Gorontalo,4,0,0,0
2020-04-20,Gorontalo,4,0,0,0
2020-04-21,Gorontalo,6,0,3,3
2020-04-22,Gorontalo,6,0,0,0
2020-04-23,Gorontalo,6,0,0,0
2020-04-24,Gorontalo,11,0,5,5
2020-04-25,Gorontalo,13,0,2,2
2020-04-26,Gorontalo,14,0,1,1
2020-04-27,Gorontalo,13,0,0,0
2020-04-28,Gorontalo,14,0,1,1
2020-04-29,Gorontalo,12,2,0,-2
2020-04-30,Gorontalo,12,0,0,0
2020-05-01,Gorontalo,12,0,0,0
2020-05-02,Gorontalo,12,0,0,0
2020-05-03,Gorontalo,12,0,0,0
2020-05-04,Gorontalo,12,0,0,0
2020-05-05,Gorontalo,12,0,0,0
2020-05-06,Gorontalo,12,0,0,0
2020-05-07,Gorontalo,14,2,4,2
2020-05-08,Gorontalo,10,4,0,-4
2020-05-09,Gorontalo,10,3,0,-3
2020-05-10,Gorontalo,7,0,0,0
2020-05-11,Gorontalo,6,1,0,-1
2020-05-12,Gorontalo,6,0,0,0
2020-05-13,Gorontalo,6,0,0,0
2020-05-14,Gorontalo,7,1,2,1
2020-05-15,Gorontalo,7,1,1,0
2020-05-16,Gorontalo,7,1,1,0
2020-05-17,Gorontalo,7,0,1,1
2020-05-18,Gorontalo,11,0,4,4
2020-05-19,Gorontalo,11,0,0,0
2020-05-20,Gorontalo,11,0,0,0
2020-05-21,Gorontalo,27,0,16,16
2020-05-22,Gorontalo,30,0,3,3
2020-05-23,Gorontalo,30,2,2,0
2020-05-24,Gorontalo,38,1,9,8
2020-05-25,Gorontalo,38,0,0,0
2020-05-26,Gorontalo,38,0,0,0
2020-05-27,Gorontalo,40,0,2,2
2020-05-28,Gorontalo,44,1,5,4
2020-05-29,Gorontalo,42,4,3,-1
2020-05-30,Gorontalo,43,0,1,1
2020-05-31,Gorontalo,65,3,25,22
2020-06-01,Gorontalo,65,0,0,0
2020-06-02,Gorontalo,73,3,14,11
2020-06-03,Gorontalo,83,0,10,10
2020-06-04,Gorontalo,86,0,3,3
2020-06-05,Gorontalo,83,3,0,-3
2020-06-06,Gorontalo,76,12,5,-7
2020-06-07,Gorontalo,74,10,8,-2
2020-06-08,Gorontalo,74,0,0,0
2020-06-09,Gorontalo,70,8,5,-3
2020-06-10,Gorontalo,69,7,6,-1
2020-06-11,Gorontalo,73,0,4,4
2020-06-12,Gorontalo,95,10,32,22
2020-06-13,Gorontalo,97,1,4,3
2020-06-14,Gorontalo,97,0,0,0
2020-06-15,Gorontalo,113,7,23,16
2020-06-16,Gorontalo,116,3,6,3
2020-06-17,Gorontalo,116,0,0,0
2020-06-18,Gorontalo,116,0,0,0
2020-06-19,Gorontalo,87,30,6,-24
2020-06-20,Gorontalo,87,0,0,0
2020-06-21,Gorontalo,81,13,7,-6
2020-06-22,Gorontalo,80,4,3,-1
2020-06-23,Gorontalo,81,0,1,1
2020-06-24,Gorontalo,57,31,7,-24
2020-06-25,Gorontalo,40,22,5,-17
2020-06-26,Gorontalo,40,0,0,0
2020-06-27,Gorontalo,40,0,0,0
2020-06-28,Gorontalo,40,0,0,0
2020-06-29,Gorontalo,40,0,0,0
2020-06-30,Gorontalo,29,15,6,-9
2020-07-01,Gorontalo,26,3,0,-3
2020-07-02,Gorontalo,23,9,7,-2
2020-07-03,Gorontalo,24,4,5,1
2020-07-04,Gorontalo,31,1,8,7
2020-07-05,Gorontalo,31,0,0,0
2020-07-06,Gorontalo,31,0,2,2
2020-07-07,Gorontalo,34,0,5,5
2020-07-08,Gorontalo,43,0,10,10
2020-07-09,Gorontalo,43,0,0,0
2020-07-10,Gorontalo,71,1,30,29
2020-07-11,Gorontalo,98,2,29,27
2020-07-12,Gorontalo,112,0,14,14
2020-07-13,Gorontalo,110,8,4,-4
2020-07-14,Gorontalo,130,0,22,22
2020-07-15,Gorontalo,115,19,7,-12
2020-07-16,Gorontalo,118,20,24,4
2020-07-17,Gorontalo,101,24,9,-15
2020-07-18,Gorontalo,97,3,1,-2
2020-07-19,Gorontalo,95,7,6,-1
2020-07-20,Gorontalo,199,0,105,105
2020-07-21,Gorontalo,276,0,79,79
2020-07-22,Gorontalo,275,0,0,0
2020-07-23,Gorontalo,268,11,4,-7
2020-07-24,Gorontalo,331,11,74,63
2020-07-25,Gorontalo,419,14,102,88
2020-07-26,Gorontalo,407,35,24,-11
2020-07-27,Gorontalo,421,15,31,16
2020-07-28,Gorontalo,383,42,4,-38
2020-07-29,Gorontalo,473,11,102,91
2020-07-30,Gorontalo,513,18,58,40
2020-07-31,Gorontalo,437,76,0,-76
2020-08-01,Gorontalo,533,45,142,97
2020-08-02,Gorontalo,611,49,127,78
2020-08-03,Gorontalo,587,62,38,-24
2020-08-04,Gorontalo,587,63,65,2
2020-08-05,Gorontalo,595,31,40,9
2020-08-06,Gorontalo,478,121,4,-117
2020-08-07,Gorontalo,414,102,38,-64
2020-08-08,Gorontalo,396,98,80,-18
2020-08-09,Gorontalo,401,0,7,7
2020-08-10,Gorontalo,439,19,58,39
2020-08-11,Gorontalo,386,56,3,-53
2020-08-12,Gorontalo,432,32,47,15
2020-08-13,Gorontalo,384,24,8,-16
2020-08-14,Gorontalo,360,25,3,-22
2020-08-15,Gorontalo,381,18,40,22
2020-08-16,Gorontalo,371,16,6,-10
2020-08-17,Gorontalo,432,4,67,63
2020-08-18,Gorontalo,412,53,33,-20
2020-08-19,Gorontalo,427,39,54,15
2020-08-20,Gorontalo,380,47,0,-47
2020-08-21,Gorontalo,362,28,12,-16
2020-08-22,Gorontalo,330,32,0,-32
2020-08-23,Gorontalo,394,7,72,65
2020-08-24,Gorontalo,343,50,0,-50
2020-08-25,Gorontalo,354,0,11,11
2020-08-26,Gorontalo,327,27,0,-27
2020-08-27,Gorontalo,369,11,53,42
2020-08-28,Gorontalo,228,152,12,-140
2020-08-29,Gorontalo,219,13,6,-7
2020-08-30,Gorontalo,214,5,0,-5
2020-08-31,Gorontalo,198,16,0,-16
2020-09-01,Gorontalo,205,27,34,7
2020-09-02,Gorontalo,203,17,15,-2
2020-09-03,Gorontalo,247,16,61,45
2020-09-04,Gorontalo,250,6,9,3
2020-09-05,Gorontalo,247,20,22,2
2020-09-06,Gorontalo,247,4,4,0
2020-09-07,Gorontalo,236,26,15,-11
2020-09-08,Gorontalo,248,11,24,13
2020-09-09,Gorontalo,257,7,16,9
2020-09-10,Gorontalo,255,29,28,-1
2020-09-11,Gorontalo,248,8,2,-6
2020-09-12,Gorontalo,252,7,11,4
2020-09-13,Gorontalo,278,4,32,28
2020-09-14,Gorontalo,228,48,0,-48
2020-09-15,Gorontalo,205,39,16,-23
2020-09-16,Gorontalo,188,23,6,-17
2020-09-17,Gorontalo,183,10,5,-5
2020-09-18,Gorontalo,176,17,12,-5
2020-09-19,Gorontalo,186,12,22,10
2020-09-20,Gorontalo,243,3,60,57
2020-09-21,Gorontalo,225,20,2,-18
2020-09-22,Gorontalo,216,11,4,-7
2020-09-23,Gorontalo,247,15,48,33
2020-09-24,Gorontalo,226,21,0,-21
2020-09-25,Gorontalo,260,9,45,36
2020-09-26,Gorontalo,259,6,5,-1
2020-09-27,Gorontalo,280,12,33,21
2020-09-28,Gorontalo,357,10,87,77
2020-09-29,Gorontalo,353,16,12,-4
2020-09-30,Gorontalo,414,20,82,62
2020-10-01,Gorontalo,385,35,6,-29
2020-10-02,Gorontalo,380,21,16,-5
2020-10-03,Gorontalo,371,9,0,-9
2020-10-04,Gorontalo,381,31,41,10
2020-10-05,Gorontalo,370,33,23,-10
2020-10-06,Gorontalo,343,27,0,-27
2020-10-07,Gorontalo,402,24,83,59
2020-10-08,Gorontalo,410,0,9,9
2020-10-09,Gorontalo,306,106,2,-104
2020-10-10,Gorontalo,286,27,7,-20
2020-10-11,Gorontalo,257,36,7,-29
2020-10-12,Gorontalo,213,46,2,-44
2020-10-13,Gorontalo,177,36,0,-36
2020-10-14,Gorontalo,171,16,10,-6
2020-10-15,Gorontalo,123,48,1,-47
2020-10-16,Gorontalo,127,0,4,4
2020-10-17,Gorontalo,110,17,0,-17
2020-10-18,Gorontalo,113,0,3,3
2020-10-19,Gorontalo,93,22,2,-20
2020-10-20,Gorontalo,91,1,0,-1
2020-10-21,Gorontalo,89,4,3,-1
2020-10-22,Gorontalo,79,13,3,-10
2020-10-23,Gorontalo,79,0,0,0
2020-10-24,Gorontalo,84,2,7,5
2020-10-25,Gorontalo,81,18,19,1
2020-10-26,Gorontalo,80,3,2,-1
2020-10-27,Gorontalo,81,1,2,1
2020-10-28,Gorontalo,83,0,2,2
2020-10-29,Gorontalo,77,6,0,-6
2020-10-30,Gorontalo,85,2,10,8
2020-10-31,Gorontalo,80,5,0,-5
2020-11-01,Gorontalo,83,1,4,3
2020-11-02,Gorontalo,77,6,0,-6
2020-11-03,Gorontalo,84,2,10,8
2020-11-04,Gorontalo,79,5,0,-5
2020-11-05,Gorontalo,79,0,0,0
2020-11-06,Gorontalo,75,5,1,-4
2020-11-07,Gorontalo,80,0,5,5
2020-11-08,Gorontalo,87,1,8,7
2020-11-09,Gorontalo,88,3,4,1
2020-11-10,Gorontalo,86,2,0,-2
2020-11-11,Gorontalo,86,0,0,0
2020-11-12,Gorontalo,77,14,5,-9
2020-11-13,Gorontalo,76,1,0,-1
2020-11-14,Gorontalo,73,1,0,-1
2020-11-15,Gorontalo,72,1,0,-1
2020-11-16,Gorontalo,67,4,0,-4
2020-11-17,Gorontalo,62,5,0,-5
2020-11-18,Gorontalo,62,3,3,0
2020-11-19,Gorontalo,62,0,0,0
2020-11-20,Gorontalo,62,0,0,0
2020-11-21,Gorontalo,60,2,0,-2
2020-11-22,Gorontalo,65,0,5,5
2020-11-23,Gorontalo,18,48,1,-47
2020-11-24,Gorontalo,20,0,2,2
2020-11-25,Gorontalo,20,0,0,0
2020-11-26,Gorontalo,28,0,8,8
2020-11-27,Gorontalo,28,0,0,0
2020-11-28,Gorontalo,37,8,18,10
2020-11-29,Gorontalo,54,1,19,18
2020-11-30,Gorontalo,51,3,0,-3
2020-12-01,Gorontalo,51,0,0,0
2020-12-02,Gorontalo,80,0,29,29
2020-12-03,Gorontalo,93,5,18,13
2020-12-04,Gorontalo,105,3,15,12
2020-12-05,Gorontalo,76,29,0,-29
2020-12-06,Gorontalo,165,1,91,90
2020-12-07,Gorontalo,156,9,0,-9
2020-12-08,Gorontalo,158,1,3,2
2020-12-09,Gorontalo,115,64,24,-40
2020-12-10,Gorontalo,86,29,0,-29
2020-12-11,Gorontalo,86,5,5,0
2020-12-12,Gorontalo,76,21,11,-10
2020-12-13,Gorontalo,72,4,0,-4
2020-12-14,Gorontalo,81,6,15,9
2020-12-15,Gorontalo,82,0,1,1
2020-12-16,Gorontalo,95,6,20,14
2020-12-17,Gorontalo,80,27,12,-15
2020-12-18,Gorontalo,91,0,11,11
2020-12-19,Gorontalo,90,1,0,-1
2020-12-20,Gorontalo,89,4,3,-1
2020-12-21,Gorontalo,86,3,0,-3
2020-12-22,Gorontalo,129,3,47,44
2020-12-23,Gorontalo,177,0,50,50
2020-12-24,Gorontalo,196,9,30,21
2020-12-25,Gorontalo,253,7,64,57
2020-12-26,Gorontalo,296,1,44,43
2020-12-27,Gorontalo,258,38,0,-38
2020-12-28,Gorontalo,328,3,73,70
2020-12-29,Gorontalo,324,16,12,-4
2020-12-30,Gorontalo,311,20,7,-13
2020-12-31,Gorontalo,429,25,146,121
2021-01-01,Gorontalo,438,16,25,9
2021-01-02,Gorontalo,408,30,0,-30
2021-01-03,Gorontalo,374,35,1,-34
2021-01-04,Gorontalo,371,16,13,-3
2021-01-05,Gorontalo,346,33,8,-25
2021-01-06,Gorontalo,324,22,0,-22
2021-01-07,Gorontalo,303,67,46,-21
2021-01-08,Gorontalo,285,32,15,-17
2021-01-09,Gorontalo,293,4,12,8
2021-01-10,Gorontalo,256,44,8,-36
2021-01-11,Gorontalo,246,21,11,-10
2021-01-12,Gorontalo,267,10,31,21
2021-01-13,Gorontalo,243,24,0,-24
2021-01-14,Gorontalo,262,24,43,19
2021-01-15,Gorontalo,261,4,3,-1
2021-01-16,Gorontalo,269,0,8,8
2021-01-17,Gorontalo,278,0,9,9
2021-01-18,Gorontalo,132,151,6,-145
2021-01-19,Gorontalo,132,27,28,1
2021-01-20,Gorontalo,137,9,14,5
2021-01-21,Gorontalo,142,2,7,5
2021-01-22,Gorontalo,148,7,13,6
2021-01-23,Gorontalo,159,3,16,13
2021-01-24,Gorontalo,162,0,3,3
2021-01-25,Gorontalo,144,25,7,-18
2021-01-26,Gorontalo,139,7,4,-3
2021-01-27,Gorontalo,132,7,1,-6
2021-01-28,Gorontalo,183,3,55,52
2021-01-29,Gorontalo,183,15,16,1
2021-01-30,Gorontalo,208,14,39,25
2021-01-31,Gorontalo,231,2,25,23
2021-02-01,Gorontalo,223,9,3,-6
2021-02-02,Gorontalo,271,9,59,50
2021-02-03,Gorontalo,295,6,30,24
2021-02-04,Gorontalo,305,12,23,11
2021-02-05,Gorontalo,316,3,14,11
2021-02-06,Gorontalo,311,14,11,-3
2021-02-07,Gorontalo,313,20,22,2
2021-02-08,Gorontalo,296,17,0,-17
2021-02-09,Gorontalo,310,17,31,14
2021-02-10,Gorontalo,315,21,26,5
2021-02-11,Gorontalo,267,62,14,-48
2021-02-12,Gorontalo,286,9,29,20
2021-02-13,Gorontalo,263,27,4,-23
2021-02-14,Gorontalo,271,11,19,8
2021-02-15,Gorontalo,279,10,19,9
2021-02-16,Gorontalo,298,3,22,19
2021-02-17,Gorontalo,300,2,4,2
2021-02-18,Gorontalo,297,11,10,-1
2021-02-19,Gorontalo,331,13,47,34
2021-02-20,Gorontalo,324,12,6,-6
2021-02-21,Gorontalo,332,9,18,9
2021-02-22,Gorontalo,317,17,2,-15
2021-02-23,Gorontalo,311,14,10,-4
2021-02-24,Gorontalo,305,8,2,-6
2021-02-25,Gorontalo,303,22,22,0
2021-02-26,Gorontalo,305,16,19,3
2021-02-27,Gorontalo,292,13,2,-11
2021-02-28,Gorontalo,300,10,18,8
2021-03-01,Gorontalo,283,20,4,-16
2021-03-02,Gorontalo,271,16,4,-12
2021-03-03,Gorontalo,282,6,17,11
2021-03-04,Gorontalo,298,7,23,16
2021-03-05,Gorontalo,290,17,9,-8
2021-03-06,Gorontalo,292,10,13,3
2021-03-07,Gorontalo,293,0,2,2
2021-03-08,Gorontalo,289,4,0,-4
2021-03-09,Gorontalo,268,21,0,-21
2021-03-10,Gorontalo,280,2,14,12
2021-03-11,Gorontalo,276,3,0,-3
2021-03-12,Gorontalo,272,27,23,-4
2021-03-13,Gorontalo,299,24,51,27
2021-03-14,Gorontalo,303,3,7,4
2021-03-15,Gorontalo,300,6,3,-3
2021-03-16,Gorontalo,297,5,3,-2
2021-03-17,Gorontalo,302,10,16,6
2021-03-18,Gorontalo,181,155,34,-121
2021-03-19,Gorontalo,172,12,3,-9
2021-03-20,Gorontalo,184,5,17,12
2021-03-21,Gorontalo,183,2,2,0
2021-03-22,Gorontalo,169,16,2,-14
2021-03-23,Gorontalo,176,27,34,7
2021-03-24,Gorontalo,172,2,0,-2
2021-03-25,Gorontalo,171,8,7,-1
2021-03-26,Gorontalo,179,13,21,8
2021-03-27,Gorontalo,178,8,8,0
2021-03-28,Gorontalo,186,0,8,8
2021-03-29,Gorontalo,174,14,2,-12
2021-03-30,Gorontalo,159,24,10,-14
2021-03-31,Gorontalo,157,10,8,-2
2021-04-01,Gorontalo,177,2,23,21
2021-04-02,Gorontalo,185,2,10,8
2021-04-03,Gorontalo,201,3,19,16
2021-04-04,Gorontalo,204,7,11,4
2021-04-05,Gorontalo,192,11,0,-11
2021-04-06,Gorontalo,190,8,7,-1
2021-04-07,Gorontalo,202,4,16,12
2021-04-08,Gorontalo,199,3,0,-3
2021-04-09,Gorontalo,209,5,15,10
2021-04-10,Gorontalo,215,1,7,6
2021-04-11,Gorontalo,225,0,10,10
2021-04-12,Gorontalo,218,8,1,-7
2021-04-13,Gorontalo,205,26,16,-10
2021-04-14,Gorontalo,196,13,7,-6
2021-04-15,Gorontalo,199,12,16,4
2021-04-16,Gorontalo,206,0,7,7
2021-04-17,Gorontalo,197,20,12,-8
2021-04-18,Gorontalo,197,7,7,0
2021-04-19,Gorontalo,189,7,0,-7
2021-04-20,Gorontalo,195,2,9,7
2021-04-21,Gorontalo,190,4,0,-4
2021-04-22,Gorontalo,194,2,6,4
2021-04-23,Gorontalo,194,2,2,0
2021-04-24,Gorontalo,198,2,6,4
2021-04-25,Gorontalo,198,0,0,0
2021-04-26,Gorontalo,204,3,9,6
2021-04-27,Gorontalo,204,0,0,0
2021-04-28,Gorontalo,193,30,19,-11
2021-04-29,Gorontalo,204,1,12,11
2021-04-30,Gorontalo,202,10,8,-2
2021-05-01,Gorontalo,155,49,6,-43
2021-05-02,Gorontalo,152,2,0,-2
2021-05-03,Gorontalo,150,3,3,0
2021-05-04,Gorontalo,150,4,4,0
2021-05-05,Gorontalo,141,13,4,-9
2021-05-06,Gorontalo,148,4,11,7
2021-05-07,Gorontalo,145,2,0,-2
2021-05-08,Gorontalo,147,0,2,2
2021-05-09,Gorontalo,145,1,0,-1
2021-05-10,Gorontalo,142,3,0,-3
2021-05-11,Gorontalo,146,3,7,4
2021-05-12,Gorontalo,146,0,0,0
2021-05-13,Gorontalo,147,0,1,1
2021-05-14,Gorontalo,146,2,1,-1
2021-05-15,Gorontalo,144,2,0,-2
2021-05-16,Gorontalo,147,0,3,3
2021-05-17,Gorontalo,141,8,2,-6
